element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
635,48.95627614960693,61.95258805085501,13.749871706489818,-46235.5679681696,-15477.133777974144,-364947.8230101145,42618.23581572181,-14317.017746422236,5598.344239704032,-365704.5406199988,-75599.05623383916,14643.072097579843,-368565.5084003913,-81854.13284774362,2802.2968062816526
636,50.1962899684697,63.52178748902457,13.749854876735093,-36634.53127577825,-8041.465333171858,-383160.26135376765,34332.70716790211,-11949.525936989548,2102.4984012953273,-383570.1934165547,-59312.3095429446,15046.2449967815,-386158.0774462386,-62458.0202247418,3586.9344563018544
637,48.95631831225422,61.952633496577874,20.249818099977787,-41090.909410590575,-16507.275064939422,-236221.56515702108,29558.79708760225,-21178.583141800136,4801.830248547486,-238541.8170280503,-59436.62588378312,4158.693279282349,-238980.9815163524,-67885.89117152455,-3170.935166556166
638,50.196330023235646,63.52183183910582,20.249798784838323,-25813.50494554606,-6239.082274357752,-236258.83297819406,15413.514425875255,-18669.432139587556,824.4135881296163,-237784.4018832715,-33834.127148036554,3307.1088332101917,-237929.56822343817,-37085.072158294446,-3032.3388500057854
639,48.87886293901493,61.85460618767988,26.749792054833648,6243.966291019409,9537.42071085063,-52631.13961756205,32974.62634746524,-40402.79165881932,3693.66593631439,-76749.89459216967,-9033.88000866424,48934.02198514191,-80079.06896607767,-56058.229544264876,3713.532184157073
640,50.27387425944246,63.619953712772315,26.749769422365915,-43176.47075437314,-826.9832489791588,-95166.97052391357,-10179.258130405402,-40598.04006622387,3619.868208169335,-110232.41837852313,-45141.4405678604,16203.434419117666,-74902.14682303582,-13620.995848673667,3316.6240569602987
641,50.23979735945293,60.939506669317055,7.249947076573313,-58084.13130806678,-30680.149284986634,-482522.3520638684,46221.704689604354,-2115.6499766166608,7690.718782902247,-482681.16174810095,-92450.5687207929,3845.0978119720107,-486321.19127516693,-94974.90071252074,-10930.575238058598
642,51.52760771491751,62.46844867937683,7.249937732444025,-58140.38503771025,-34763.16125160194,-543990.051182562,42234.45126960969,3786.4629687307247,7471.24584705738,-544124.3721463222,-90244.45746126764,-2524.767864284639,-546271.0843432168,-90583.15973515643,-11831.170019874266
643,50.23982823525425,60.93954284072609,13.749870947596735,-44714.6317293963,-18723.063574263942,-367779.01640189363,45229.82418765364,-18304.504845480784,7927.042986045081,-369067.8167126884,-77745.21032891657,15596.31533605115,-371396.4686080529,-82713.14270365497,2229.88118186222
644,51.52763771133594,62.46848433786904,13.749853932206713,-34435.3478517839,-14929.947466038138,-386940.42222565645,34537.2960569959,-8674.447967051769,5343.060599546998,-387250.62655288493,-60294.684391186944,11239.593400593478,-388613.05294268543,-61003.80570390843,3826.1522874654825
645,50.23987039000784,60.939589076589414,20.249817042972943,-39040.66674557521,-19788.908911415063,-237192.09511840245,32240.13710640475,-24281.446256852294,5927.250771786598,-240322.4657543934,-61001.30718458118,5302.102163581823,-239850.69845208415,-67800.46106737832,-3613.4968972578067
646,51.52767802707399,62.46852926019243,20.24979749996365,-23023.637043584742,-11266.583808292678,-237529.34098646377,17045.541175692095,-13100.102338501358,2532.336368431538,-238342.83707870415,-34720.43444221512,1243.7096825780454,-238302.30449872444,-35364.569788533205,-2703.7914724991856
647,50.15942752587122,60.84407890102091,26.749790911312527,9157.071949657724,4475.0678856826,-53268.4277963319,37731.014186584754,-43441.13916993211,3044.6867868516697,-81711.20251419483,-10739.877481364381,52814.792034567625,-80348.17383011949,-54791.622275526715,3212.931287612242
648,51.60820940542072,62.564135964866814,26.749768024595852,-39554.89384016714,-7152.86076987211,-96100.61168113188,-5685.7384615621395,-32313.45597295275,4159.607908989577,-106672.7142613539,-40503.275209707856,4367.623179890649,-74631.8787199501,-11468.570942711214,3454.7898786898836
649,52.06256077592896,59.303192406892485,7.395780251944561,-55323.00421052172,-75805.77528528398,-490878.2226403462,32079.1625598837,34446.058694729705,-702.7881843046795,-493742.9321958472,-97244.3891193175,-31019.680820987283,-489299.5927644692,-93578.52361085765,-11016.410930741826
650,53.42109733900194,60.770648087456564,7.395770850219702,-53888.546905968986,-80130.44993894635,-552995.5776448478,30006.04616357021,35242.01520928824,35.85458798995556,-555617.2159128033,-97874.58103563263,-33522.777541327094,-551619.2510841027,-96126.30502205864,-12452.664818059115
651,52.06259110927252,59.30322912430202,13.854037750787484,-42029.465302433295,-57899.09158764909,-371336.2456692336,32356.606320642968,42141.38047562341,3444.6048496741278,-376905.2858989834,-80114.2146360327,-14245.302024299861,-371260.50703144114,-77947.99820790204,2666.533906107577
652,53.42112713833283,60.77068393724134,13.854020613819038,-28610.721198292067,-50523.90117669641,-389823.95060687955,23474.62695401314,41251.233224487216,2630.865037638788,-394767.24321509665,-62194.32033004751,-11997.009436723916,-390750.1423027257,-64741.121252885576,3743.550273558052
653,52.06263271547435,59.303275899402635,20.312317384640664,-42234.41518536299,-46345.4515693681,-239769.87813191573,25827.834929593228,41117.62180228474,6816.995502715277,-248159.1342584181,-66848.1822554869,-13342.428372741804,-238964.91800215005,-63729.15662992908,-3253.613902683563
654,53.421167270753955,60.77072908292222,20.31229770668654,-20338.12762149419,-32076.957604953754,-237821.51094198663,10955.747438751365,40714.1748251047,5748.160588730057,-245642.8460205003,-34304.376926094985,-10289.373221839338,-239185.15783199517,-39884.500108967106,-2950.027359211274
655,51.97776836160473,59.211609489886015,26.770624666149605,-5349.969352055604,-16128.981860153337,-59254.36013969701,38967.112009280274,32983.594934394925,3391.1097885261797,-81117.94493145439,-34845.92246076489,35230.556040313306,-79719.41777754927,-50216.83104255606,3509.255978083069
656,53.50611844252088,60.86249321842535,26.77060168632368,-42883.481213008636,-18777.29993250814,-97942.40207064177,-6515.920046065807,31853.430712722737,7493.884125157862,-110432.12498442033,-42001.85030716047,-7169.207924577748,-75521.04735759165,-15351.057609508924,3217.960586182388
657,54.45989788999858,57.01286679167053,7.687447275625154,-51869.38874103937,-76208.9379290691,-490680.57472177036,28834.786401026628,33277.32207825396,2889.8742051953973,-493336.1435771242,-93647.0408389041,-31775.716975850413,-489602.88731964043,-91130.18706457227,-11081.727116213558
658,55.841365949506994,58.45909324893892,7.687437910910855,-57044.67585997519,-84138.61196198914,-555196.43827596,30800.495381703306,32088.553767234713,5708.703456710405,-557398.4468408008,-103012.49664929404,-35968.782607829584,-554099.5505569074,-100615.26087797924,-13122.96340544523
659,54.459927136710576,57.012903496723006,14.062372297776378,-39867.74322786725,-54425.907366136336,-368795.8611774155,24951.67528734575,40717.64104534572,9246.59132920159,-374093.1010849219,-70843.96794117538,-18152.442745321903,-369113.57469940046,-72232.19629547858,3218.135855368694
660,55.841395081787155,58.45912865011235,14.062355247822495,-33084.84296714587,-50878.012669945216,-389282.7886230114,20609.426419396113,36574.44263120114,11502.042729809544,-393428.8034028773,-62735.50666880089,-17081.334188424164,-390500.8184496055,-66263.839498661,3916.8316185048234
661,54.45996723982087,57.01295023892646,20.437319532840547,-46748.242858300364,-41073.44347583254,-238892.1675445528,15839.097921505732,40696.161920016355,11053.393620653096,-247240.66081916465,-58636.588204907144,-20836.604854613903,-237613.34871648566,-59244.2797334114,-2904.749489648699
662,55.84143422696353,58.45917327280271,20.437299991873076,-30310.913975263556,-29762.47168030494,-238252.26932428096,4609.887915429552,36637.51506858108,13360.825697507657,-245218.71048511937,-33984.85154610709,-19122.092948622983,-239149.49194234342,-41103.882418497255,-2791.875308388116
663,54.37366755402366,56.922610984451794,26.812293929057837,-12059.617438878744,-9066.79345267441,-59433.25120777995,28360.85508748487,35083.62320408278,4533.086091118208,-78800.83035651734,-29692.00020398707,27933.168461171306,-78810.53114929565,-44828.544690714814,3934.675608784652
664,55.927817034051884,58.54961012370987,26.812271184823736,-51709.361478296334,-13432.436692256586,-98489.99839968495,-14403.089447244674,29121.272210551568,12511.406388852489,-111937.50355386981,-49431.87757382955,-2262.4154425385095,-75776.27845041794,-15023.433769088519,3620.482591006657
665,56.85977029346726,54.72067259815208,7.979115336296048,-50187.86331564762,-76623.63884325352,-485923.4587661684,27386.20150468117,30489.960374412964,7661.059657475972,-488254.60773453506,-92637.85246818626,-31842.500722348086,-485444.57908262435,-90206.85560136061,-10953.630497264405
666,58.259098692419435,56.14940610549313,7.9791062024125,-52083.48618444777,-81952.00900416775,-548428.2971764111,26559.273073234883,28626.513080823053,12023.709166134347,-550395.3985568299,-96735.80127265333,-35332.592535543416,-548377.277279779,-95679.12239454394,-12429.92150183794
667,56.859797852749864,54.7207085047793,14.270708140129114,-42075.95470708559,-54867.85751814117,-369902.2383308131,21709.31047128522,37280.82871683365,14023.11543839134,-374647.4313101327,-69691.12417466652,-22507.495071240533,-370453.03822392516,-72577.98410299107,2545.2055854826667
668,58.25912652293371,56.14944037431177,14.27069154379249,-33634.769219156195,-49776.71842984193,-389192.91492897214,15517.923260429907,31808.71991415099,19081.641737588,-393008.6671646126,-58372.187708608886,-21223.54770474867,-391150.69931852736,-64078.21890687866,3584.7183444409575
669,56.85983560374886,54.72075414837484,20.562322733997217,-50741.06850620001,-36514.39951939531,-238779.95981246806,7497.515310215313,38728.95976584557,13530.163941596664,-246671.44203005458,-53932.00995520581,-25431.97585280303,-237192.3422795055,-55922.70934307539,-3009.7475662773218
670,58.25916377374477,56.149483409636815,20.562303737937064,-35461.01805069192,-24933.182831315193,-238195.7417397773,-4414.829589861594,33178.466263226735,19134.79852832787,-245067.5612102563,-33790.0702020035,-19732.311209524694,-239102.89394668338,-37447.75418538029,-2810.4214353795596
671,56.77241670915051,54.631507509981944,26.853964148268126,-17932.548278314636,-2337.2934020503217,-59888.3620114251,18272.074910793657,35061.44917447166,4858.08181767078,-76683.61780188252,-26240.265390029534,22765.679500121994,-78112.04278965449,-39490.983297083985,3669.438047572752
672,58.3466604948396,56.23882570415046,26.853942055958527,-57579.89707335056,-6542.51573370161,-98300.20593109827,-24062.58766843782,27207.35523307158,16639.151773036658,-114998.3768338374,-54242.784737070666,6818.542832757631,-75957.10405473612,-11298.462940882166,3300.40706782947
673,58.473839904984,53.10096513070164,8.270782741898046,-30316.91519967204,-55979.27548758187,-471759.5320471783,59697.90465724993,-3395.7164456391997,-8431.629997353075,-471932.9914450684,-104190.18888775335,18067.457598389632,-483968.11925285903,-88495.16593334224,-10914.89401159789
674,59.93371740126743,54.466570074813205,8.270773894377081,-33336.41596451439,-56059.2160148382,-532974.3095401422,56931.41513909546,-1169.9785949140999,-3960.059381591946,-533006.792530736,-102745.8224304753,13382.673441716457,-545146.7904277775,-88661.1709991324,-11814.546408591343
