element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
31,2.135614116078116,78.73843091307454,29.854163996533053,-61480.00339085205,-318980.0384332322,-189478.4695541034,805458.7360202203,-136262.55485560454,137204.40621404946,-1049122.5480723437,-146591.85723458487,625775.8939287406,-27169.77865650601,-6865.934159962465,289501.9506312181
32,2.1971619890911267,81.20115450435244,29.854164075059145,33704.01685763542,70381.99189318057,-1817.8557212882988,-783691.5103911941,119710.72683776097,-91858.09751066241,-732312.608260089,-27361.457131452127,861942.2184210686,-30291.097149434445,-10814.923082127107,270384.3265567718
33,2.4656276948583766,78.87397075519075,28.687498944187173,-72094.47368410236,-369800.83645652834,-212453.55433896175,608998.075868116,-142738.72071873743,472260.83994610823,-1054993.4856750693,-133132.3887003183,533777.0098957948,-37469.011888904744,-7744.958285213735,252645.90085280818
34,2.5334865754314944,81.04478397740137,28.687498932248836,24226.168521432795,49693.44117567992,-11807.856467328966,-718695.221151877,63976.390456939414,-543600.0019493204,-845243.2595510393,-50974.1390588246,958329.1518396478,-47435.55660484866,-3336.3168786196534,244108.0492819528
35,2.4641632484046356,78.82711839831768,29.06249811745797,-70291.95247299357,-321808.72447681916,-254219.12860444037,709900.1358131324,-134105.93171559062,410279.14723790763,-1085091.7933638962,-154771.53657233244,593543.5243819755,-35445.741306775475,-2391.7816720138035,299513.0827226524
36,2.534951654941995,81.09163647001344,29.062498095830442,55654.70967218009,138230.43462889869,52379.8169006526,-793907.7713630605,103329.47435628541,-420826.8547360969,-771660.6948853235,-14260.70880801327,1032186.364895068,-36838.7578708022,-4521.15800254901,282072.0232360489
37,2.4626993261398322,78.78026621472226,29.437497232410976,-61098.16019469891,-301891.3976708419,-237774.71868773422,757580.6731461564,-136665.008272719,275580.5662334534,-1048389.2574220127,-156453.87658994927,604078.857458687,-30902.515763868516,3455.6188400483366,322468.08832996804
38,2.5364168993019467,81.13848868404338,29.43749727075707,61272.39772832655,155806.96207622075,54693.00456205108,-837603.8228001478,126578.97842555036,-255255.10185513255,-743251.7508535621,-6772.122615311545,1021796.237835472,-30515.85511001286,-235.08175201201115,299929.75403548207
39,2.46123553781286,78.73341417453918,29.81249632421288,-50533.287364163196,-314635.60281174537,-192932.46790655603,785751.0207149533,-129501.43788917497,117464.06388684172,-1016431.191693185,-155901.84219555874,614231.6758062792,-27366.26926266598,5383.323941333869,345859.68393638136
40,2.5378822967613224,81.18534069553021,29.812496452510423,45883.69647079918,122627.19452209398,-6802.388955561444,-872014.259466008,134493.90225324954,-68403.04093930929,-791060.369689256,-25552.38979577764,978321.2615223653,-25005.980333357315,1975.425919257196,318696.5172372846
