element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
4451,61.457551429400056,51.98247689438216,18.69082596410543,741183.968260316,234103.15439665623,179116.7083925136,-506159.7467563388,168496.93877665992,-53316.72603938258,-124588.31824503787,204943.88521168128,1074048.2640828427,-285365.03520023817,-31468.494927458272,826025.2297758112
4452,62.21904181469072,52.63045167032223,18.690433885651558,833167.0082533738,376193.8047942034,383526.1328307573,-597742.6455273189,139195.0751170436,-19562.99513247584,-59820.61999361764,397640.4864051266,1255067.0794668256,-83455.40103785688,2662.8889976820624,965570.6636127151
4453,59.934994414586775,50.686933907007734,20.199370931462767,593271.934776875,-21542.289046461097,-257531.74420147904,-353538.56277010357,117549.71920953204,-201169.46997247182,-312194.07758443616,-178567.60977572,804959.5888890912,-657773.1057407884,-109820.23969585213,630737.8193661753
4454,60.6964908748298,51.33490514594934,20.198989492226602,641658.6908904795,178100.69976017106,-36034.55853086233,-456812.5645851967,127920.03146764454,-133228.80229715415,-127800.42502200732,-43514.07986320823,955039.3370050036,-420821.5016033238,-80471.20825858635,785182.0349901874
4455,61.4579849378697,51.982875709621666,20.198609450644756,717157.5827135948,359155.41826241254,173884.49063545215,-561271.2223625345,126467.88172151704,-76607.44431769366,-65446.884476286876,169162.54498451643,1146481.8311032294,-206147.04013526064,-42363.57904657706,948147.4073486589
4456,62.2194781605683,52.6308442616907,20.198229527844443,808551.5021074819,508038.97803935705,396524.63612160884,-663338.3203940245,116548.29410105084,-30590.218868607175,-34069.85795374828,398894.4321188028,1348290.542103394,-14116.465331374075,17979.95676389191,1103406.7939541051
4457,59.935404474179236,50.68732692242447,21.70713251519419,569776.3651208413,94122.74440497704,-265415.0562054225,-386036.75438693265,86331.39735145643,-191725.0579133944,-307339.8218290494,-119777.11420988441,825600.9893593297,-591407.1520123947,-95641.39896001507,721441.2683912461
4458,60.696904119176565,51.335292975816714,21.706763592466505,620319.5150230154,293500.5189617138,-50739.069968608026,-498478.58760726807,88902.42912409315,-142238.93916124196,-84714.01887144815,-60149.36924604321,1007944.3521336126,-365796.0762931966,-70643.41647102841,887838.9174832008
4459,61.45840122883128,51.983258095433,21.706395133251156,694859.2951496175,476371.57207494543,154280.1017972543,-612947.4250960592,91555.76505419266,-89968.9033626107,-37852.958833464676,139874.32582891197,1223489.6020263704,-157362.66910349127,-39883.715213161384,1063369.0454336582
4460,62.219897227846126,52.63122113727315,21.706027704509665,783771.9201760214,628354.4128197745,366649.2636605812,-722430.4855019917,96274.76274880681,-34865.38802154274,-26559.728283114127,365072.74070270255,1440262.584236788,-11305.258517549164,52890.01305917207,1227481.686369209
4461,59.93579968807457,50.687704321023226,23.21489793166627,553952.821761819,207746.86697454075,-237317.84754153487,-421630.4301785524,61595.082219044205,-178761.1926987909,-278756.29601124366,-63815.29920301585,866953.4364090841,-496290.26603947906,-80697.94162051007,819664.7157158252
4462,60.69730212691628,51.335665321228575,23.21454007165062,604140.990658715,404503.4888379206,-52514.4313487818,-540397.3837546296,58514.81895265698,-142492.6115704941,-106129.37065717108,-10820.987781340089,1073080.4065863653,-307764.9315302575,-55540.25929020285,991451.4781759958
4463,61.458802078318335,51.98362531910494,23.214182022254132,675955.4501238614,586459.7609532299,125661.2890002391,-662295.9616867086,63949.20007382946,-93591.11779862049,-34558.40848813766,116980.96164337872,1305653.94692209,-135021.33712206176,-24115.72085809493,1173538.1093869347
4464,62.220300864273156,52.63158331823049,23.21382564603471,761180.2794937177,738728.150896248,306810.6556656113,-776911.1378483438,78709.47166614201,-32312.5120196946,-30380.23247859198,305150.13343034755,1531949.1851038213,-14978.237756218157,59118.15611889933,1341436.1120720156
4465,59.93618330832253,50.68806911326412,24.72266893874626,544654.6907098338,319574.18934836105,-185337.9866083645,-459827.91383649874,42953.82673672317,-162209.4162847436,-229637.74580546253,-18429.131791855492,926957.7710471485,-383249.33013311174,-65455.96219603213,923394.9644349102
4466,60.69768830538082,51.336025103251664,24.722319443548038,592472.8853310203,512112.1391412979,-45067.33754517647,-583102.7956202641,36699.376523667626,-134040.34890336927,-110533.36967948783,20564.845997201963,1149486.2106094277,-247333.3249409286,-38507.11260409539,1096374.1412378587
4467,61.45919097389135,51.98398015127775,24.72196938122397,660361.1365776923,691510.452081251,92110.49635971026,-710584.8562366306,43652.78834935003,-87766.33486185111,-42863.263442715855,93563.17331412443,1393282.1751472454,-123972.37689046306,-6525.485049411833,1281115.1240100532
4468,62.22069257829545,52.63193337164847,24.72162136597123,741504.8937134568,842039.4342964834,228452.70467893436,-828703.2148763228,64281.58756288213,-23189.569828147974,-41215.838890408806,228397.78878396208,1624815.0827953215,-20945.811999068937,44101.10730614907,1449380.6212652295
4469,59.93655982132525,50.68842513528983,26.230446398962062,541519.1391808138,429153.5845643674,-123711.74168973044,-500218.6088949427,29892.92671890388,-140877.12098207438,-170750.22239326042,15087.488665200332,1002623.7157835106,-264255.18551521725,-50221.27563571714,1031167.808228479
4470,60.698067292408126,51.33637610675808,26.230101948120108,582820.3170812856,620274.2415280198,-32549.117471267527,-626808.7241704449,22564.83425671957,-115757.58287500299,-100288.06382494274,34788.398085612534,1236045.106877368,-184535.7268547225,-22412.269637753147,1203858.659788527
4471,61.459572488905046,51.9843263887617,26.229756752418858,645256.4028097342,795676.2759715247,57353.89034896897,-759076.8118797675,31182.66987112465,-72886.40362953319,-52598.52805948941,63992.6491331291,1486892.448056588,-111502.90907531673,3954.820859376241,1389032.8196999189
4472,62.22107686173473,52.63227496390257,26.22941364435917,724346.5161395564,941437.1314702842,141665.68429059946,-880096.337221543,53704.376191120886,-9069.70435227261,-58045.52725972034,144484.1294231905,1721010.7297369707,-32410.97447493448,21660.16744341512,1555616.6554436365
4473,59.901789819476576,50.658886456826025,27.73824619631363,1189028.161531538,719517.0260855826,545693.0010099477,-302745.5107583953,20545.61324019534,-155037.3236895068,489457.44336059806,600454.2718018978,1364326.4734645726,-145720.15649972897,-37474.19536645412,1132753.1763947047
4474,60.686729559666404,51.32675906194227,27.737892815140388,800118.5920957092,765638.4003573254,181125.69438153825,-562566.712742369,-24294.918463903097,-104153.72590814208,106908.25703465058,291380.5113849074,1348593.918415015,-120322.845813772,-11708.776786789724,1313126.3175843298
4475,61.4716665864138,51.99463170854515,27.73753871915615,428972.36375728936,776340.1688285776,-185004.44031245128,-821309.2198597392,-51609.03972647847,-27213.219215247325,-270565.2058839583,-151580.06867981327,1442453.3668371877,-87433.92228527815,5438.2252663622685,1503815.6202359241
4476,62.25660348284772,52.66250221713709,27.737186373210264,72578.32450312629,741515.9041481309,-564886.7251910656,-1061021.705787696,-73279.94791016821,85188.37551147972,-710046.7357307551,-566018.1088271148,1525272.3480180616,-46570.95278199246,4665.114219892979,1671034.0269216578
4477,59.75938828365451,50.537742479459425,29.24610007477495,2342259.651774612,1047691.6353950233,1770466.914707425,213375.63009151522,-127884.50803717272,-100811.2153649355,997479.7569738767,1763278.9980614064,2399659.4468417764,-49180.13537924041,-20215.277790065258,1217483.515100116
4478,60.639517086326926,51.28660650373202,29.245702510704934,1215763.239764928,851781.5474293757,569607.0416470442,-307415.3267069871,-233536.07004198205,-84076.0040865042,371685.50130953547,871994.4092038196,1393471.9183279923,-53907.697214027554,-7212.288622405176,1428607.5231497497
4479,61.51964159765575,52.03547198105757,29.245304390813537,48155.55171693105,550526.7548154575,-658570.1200531914,-789831.1256302197,-321954.14266055485,57764.08031957472,-784437.0313938785,-451031.8397975513,1175581.0576706263,-47944.27079541578,-6745.433610672703,1634803.664706595
4480,62.39976682266608,52.78433348508317,29.244907815709233,-1143307.8555536808,158523.20163677714,-1908227.9952477727,-1210940.2105610205,-420346.578008572,343319.84133121575,-2042422.6005190192,-1832818.8519425304,982228.8032968728,-32581.622572862052,-9071.674470072872,1812698.9727421836
4481,60.53742939096294,49.948460301412254,6.8308074013886255,449502.8119598859,251994.90461640328,2463953.4799549035,-201452.195731206,762098.6574769878,127463.13231863637,-84639.1016686306,547278.4506618796,2702811.8475379436,53496.85731282139,515828.5758694567,2768159.406124457
4482,61.318715358597686,50.57241901378809,6.83073319206659,79454.5365836247,-83337.12963505913,201548.65422578648,-54116.91985786803,651116.4924842373,327781.8566999997,-690800.0826500009,90231.86513979506,798234.2786845579,-643356.0055722976,37971.58753422735,864255.4844737912
4483,62.1000103444784,51.19638718864587,6.830671670783253,-229607.13132691334,-412167.78897476144,-1653380.1850391615,26736.30901379909,511597.83119883284,454973.0511829585,-1940875.6391936992,-357981.98096088006,3702.5148137431706,-2013425.5508021463,-364648.26953369257,15737.217615006717
4484,62.8813167281526,51.820361938781204,6.830596850206958,-502673.77172633435,-806841.6961859828,-3851484.316219043,145488.99626123733,303937.16098266916,536136.6487505019,-3959788.7092368808,-863474.2694487053,-337736.8054457742,-4150979.097940895,-860011.9716833925,-406927.6186956649
4485,60.537616905968676,49.948716914303844,8.325729391917498,288716.85298909317,-236430.98301132466,1785663.286427926,-351168.2510561636,531101.509316191,-77089.70425660245,-500908.357677068,406383.6936463441,1932473.8204364185,-330544.8782667264,209115.12998235621,1826366.5114367283
4486,61.318914887889385,50.572647414058125,8.325530405766639,201050.04446100624,-246167.31903065718,288203.2073970285,-133430.60367832537,668431.6553446891,361971.46190957056,-800279.5507677635,212989.2702614506,830376.2133336908,-792604.3842787845,21161.353921882204,825822.0064692674
4487,62.10022834234487,51.1965940079796,8.325352502333455,118661.89952370734,-361615.45822389185,-1290876.131161864,30214.21427224237,528122.5028079051,478906.36678682885,-1634183.6338840846,-227285.76013851038,327639.7041605465,-1849941.1342058263,-229467.70487332012,234312.29131653908
4488,62.881560966119764,51.82055164256013,8.325152999368203,185731.26069927737,-464524.90284991305,-2641770.39123617,195028.51979776914,139060.268223137,258471.62450031668,-2671868.7879836485,-516639.43286702066,267944.18746386276,-3038842.3587398315,-461067.6151708447,82980.8561132312
4489,60.53791184556184,49.94905112317727,9.820602702890321,413794.8004371609,-305790.17451179196,1231480.6479769251,-286306.1891448901,448008.4510709393,-108535.47857124222,-495810.90405750246,448489.5957156851,1386806.5822441115,-279630.73231330386,81090.60926600308,1235961.7137211438
4490,61.31922850132333,50.572967588165056,9.820318099268224,318113.604611072,-308659.07100824255,187316.99976366808,-165537.44920299534,538695.1134985627,232195.8490428413,-721646.786073053,332611.1210672934,585807.1983722573,-744977.3294707872,10910.931645750854,569677.1453589055
4491,62.10055612350904,51.19689512794564,9.82004882106855,312358.67661307246,-318510.4806170529,-841659.763251004,-41456.74797843222,430510.7146820527,334920.38311466284,-1151146.5133160627,-107873.74449837906,411208.69055945805,-1433739.3472641315,-85351.27162106073,210566.81995519163
4492,62.88189675799725,51.82083030914048,9.819764835491824,311381.4026934353,-398871.4242446923,-1795130.8027375457,37588.97259969923,149469.8225819066,211044.2951745327,-1830768.6700950512,-387921.1392935623,336068.98509981,-2265118.1329308143,-236358.8303447404,18875.4364623688
4493,60.538281196261124,49.949439269568515,11.315435180260444,455442.67395214527,-350232.96549466136,771733.0778357679,-262333.90110558027,364440.71770095034,-145875.88960910702,-505775.012482292,408752.93772141234,973964.8610541313,-304752.1674368465,-38107.24714593881,828363.2048459833
4494,61.319612369311045,50.57334337021729,11.315093152744375,408188.79915051383,-287806.44488248567,115207.83823656917,-189586.0048414577,438796.0781908939,139179.3475265025,-622611.1316132897,393494.49417988386,464706.8299380032,-688562.3479480181,22800.215943398798,454369.69789428473
4495,62.10095073681376,51.197255200494155,11.31476368142274,406059.7150310818,-260082.42476629725,-546798.4994745655,-127446.59697127057,357904.85183071846,238341.222367882,-846715.3574170324,-19404.302340962648,465298.450548214,-1144669.8129801694,18423.485247964883,195290.9766189916
4496,62.88229813357581,51.821171987488086,11.314422836728662,441206.06094745605,-268483.6113698371,-1141596.3821446477,-84474.02415143358,137966.6350061302,155947.79682356695,-1180121.3419842552,-252126.31880501113,463373.72822223755,-1636164.400073755,-6269.8857379756655,30431.21792109621
4497,60.538696606223986,49.94985922768242,12.810236140517516,477078.86714077403,-340994.65374996635,400677.7851657965,-248083.4344101873,290490.59121715155,-171853.11883267373,-476875.5547104785,267851.43112310494,745786.1221439777,-374527.0244480935,-112449.01766200943,599307.3213673753
4498,61.320039350874495,50.57375263497437,12.80985915422292,453113.93700283964,-239083.2952707136,38763.67647953903,-223461.2216357016,352113.1255872779,66073.13864069649,-529145.584458658,258996.29823920305,522943.6044311201,-647635.3862154256,8937.822750722768,415532.3927841746
4499,62.10138646386916,51.19765122877728,12.809492202020984,476074.94202943373,-164401.50967249204,-332391.1559472902,-201905.2340693084,291460.2105578789,158698.11448546292,-608847.6180783225,46764.504688208675,541365.3897997653,-900612.9531024573,50874.995787227184,282193.55705692765
